message_id,message_text,label,message_type,channel,language,locale,scam_keywords,confidence_score,scam_subtype,link_present,urgency_level
19408,"रु. 5,00,000 का पूर्व-स्वीकृत व्यक्तिगत ऋण। आवेदन करें: http://paytm-unlock.com?token=64363",scam,Loan,SMS,Hindi,IN,"prize,claim",0.87,Loan,1,Medium
19409,"Bhai, aaj shaam ko mil rahe hain kya?",legitimate,Legitimate,Email,Hinglish,IN,,0.04,None,0,None
19410,Your bank account XXXX4787 is blocked. Update KYC at http://verify-secure-account.com?id=1462 immediately.,scam,Banking,Email,English,IN,"urgent,verify,account",0.94,Banking,1,Medium
19411,WhatsApp: Verification code request. Use link if not you: http://payment-update.com?token=70962,scam,Social_Media,Email,English,IN,"prize,claim",0.84,Social_Media,1,High
19412,GPay cashback ke liye OTP 498451 daal.,scam,OTP_Request,Email,Hinglish,IN,"prize,claim",0.86,OTP_Request,0,Critical
19413,Invoice attach kiya hai email mein dekh lena.,legitimate,Legitimate,Email,Hinglish,IN,,0.03,None,0,None
19414,GPay cashback ke liye OTP 564489 daal.,scam,OTP_Request,SMS,Hinglish,IN,"prize,claim",0.94,OTP_Request,0,High
19415,Hotstar: Your membership has been suspended. Reactivate: http://payment-update.com?id=8936,scam,Subscription,SMS,English,IN,"prize,claim",0.94,Subscription,1,Critical
19416,बिजली बिल देय: रु. 5000। अभी भुगतान करें: http://verify-secure-account.com?token=80814,scam,Payment,Email,Hindi,IN,"urgent,verify,account",0.92,Payment,1,Critical
19417,बैठक का एजेंडा अपडेट किया गया।,legitimate,Legitimate,Email,Hindi,IN,,0.05,None,0,None
19418,Your package has been delivered. Track here: https://netflix.com,legitimate,Legitimate,Email,English,IN,,0.03,None,1,None
19419,Netflix khatam ho raha hai. Renew kar warna band: http://facebook-verify.com?id=9433,scam,Subscription,SMS,Hinglish,IN,"urgent,verify,account",0.95,Subscription,1,High
19420,Airtel: 2GB data credited. Claim now: http://secure-banking.co.in?token=26989,scam,Telecom,SMS,English,IN,"prize,claim",0.9,Telecom,1,High
19421,Amazon Prime: Payment fail ho gaya. Card change kar: http://verify-secure-account.com?id=5533,scam,Subscription,SMS,Hinglish,IN,"urgent,verify,account",0.95,Subscription,1,High
19422,Your statement for January is generated.,legitimate,Legitimate,Email,English,IN,,0.03,None,0,None
19423,Your package has been delivered. Track here: https://facebook.com,legitimate,Legitimate,Email,English,IN,,0.04,None,1,None
19424,Reminder: Dentist appointment tomorrow at 10 AM.,legitimate,Legitimate,Email,English,IN,,0.01,None,0,None
19425,Your access has been restricted. Restore access: http://prize-claim.com?id=6246,scam,Phishing,Email,English,IN,"prize,claim",0.87,Phishing,1,High
19426,Login OTP 787041 hai. Kisi ko mat batana.,legitimate,Legitimate,Email,Hinglish,IN,,0.06,None,0,None
19427,Virus aa gaya phone mein! Antivirus download kar: http://facebook-verify.com?token=26876,scam,Malware,SMS,Hinglish,IN,"urgent,verify,account",0.86,Malware,1,High
19428,कृपया अपनी हालिया खरीदारी का चालान प्राप्त करें।,legitimate,Legitimate,SMS,Hindi,IN,,0.02,None,0,None
19429,Paytm: अपना बटुआ अनब्लॉक करने के लिए ओटीपी 698990 साझा करें।,scam,OTP_Request,SMS,Hindi,IN,"prize,claim",0.77,OTP_Request,0,High
19430,Please find attached the invoice for your recent purchase.,legitimate,Legitimate,SMS,English,IN,,0.01,None,0,None
19431,अमेज़न प्राइम: भुगतान विफल। भुगतान विधि अपडेट करें: http://hdfc-secure.in?token=81132,scam,Subscription,Email,Hindi,IN,"prize,claim",0.91,Subscription,1,Medium
19432,Please find attached the invoice for your recent purchase.,legitimate,Legitimate,SMS,English,IN,,0.06,None,0,None
19433,अनुस्मारक: कल सुबह 10 बजे दंत चिकित्सक की नियुक्ति।,legitimate,Legitimate,SMS,Hindi,IN,,0.01,None,0,None
19434,Your Netflix subscription is expiring. Renew now to avoid interruption: http://google-play-update.com?id=8388,scam,Subscription,SMS,English,IN,"prize,claim",0.76,Subscription,1,Medium
19435,Meeting agenda updated. Check email.,legitimate,Legitimate,SMS,English,IN,,0.06,None,0,None
19436,Kal subah 10 baje dentist ke paas jana hai yaad hai na?,legitimate,Legitimate,Email,Hinglish,IN,,0.01,None,0,None
19437,Your package has been delivered. Track here: https://instagram.com,legitimate,Legitimate,SMS,English,IN,,0.02,None,1,None
19438,Payment fail ho gaya Rs. 50000 ka. Dubara try kar: http://facebook-verify.com?token=83249,scam,Payment,Email,Hinglish,IN,"urgent,verify,account",0.77,Payment,1,High
19439,Bill ban gaya hai is mahine ka.,legitimate,Legitimate,Email,Hinglish,IN,,0.05,None,0,None
19440,"Bhai, aaj shaam ko mil rahe hain kya?",legitimate,Legitimate,SMS,Hinglish,IN,,0.02,None,0,None
19441,"Bhai, aaj shaam ko mil rahe hain kya?",legitimate,Legitimate,SMS,Hinglish,IN,,0.05,None,0,None
19442,Feedback ke liye dhanyavad.,legitimate,Legitimate,SMS,Hinglish,IN,,0.05,None,0,None
19443,"रु. 5,00,000 का पूर्व-स्वीकृत व्यक्तिगत ऋण। आवेदन करें: http://instagram-verify-secure.com?token=58806",scam,Loan,Email,Hindi,IN,"urgent,verify,account",0.85,Loan,1,Critical
19444,आपकी प्रतिक्रिया के लिए धन्यवाद!,legitimate,Legitimate,SMS,Hindi,IN,,0.02,None,0,None
19445,इंस्टाग्राम: असामान्य लॉगिन प्रयास। अपना खाता सुरक्षित करें: http://hdfc-secure.in?id=5871,scam,Social_Media,SMS,Hindi,IN,"prize,claim",0.94,Social_Media,1,Medium
19446,"Pre-approved Personal Loan of Rs. 5,00,000. Interest @ 9%. Apply: http://google-play-update.com?id=4778",scam,Loan,SMS,English,IN,"prize,claim",0.84,Loan,1,High
19447,Paytm wallet kholne ke liye OTP 883856 bata.,scam,OTP_Request,SMS,Hinglish,IN,"prize,claim",0.79,OTP_Request,0,High
19448,Thane aaja verification ke liye.,scam,Urgent_Threat,Email,Hinglish,IN,"prize,claim",0.86,Urgent_Threat,0,High
19449,Your package has been delivered. Track here: https://amazon.in/orders,legitimate,Legitimate,SMS,English,IN,,0.05,None,1,None
19450,विशेष ऑफर: आपको 5000 रुपये का गिफ्ट कार्ड मिला है। भुनाएं: http://prize-claim.com?id=6450,scam,Prize,SMS,Hindi,IN,"prize,claim",0.93,Prize,1,Medium
19451,पैन कार्ड लिंक नहीं है। आधार से तुरंत लिंक करें: http://google-play-update.com?token=34932,scam,Government,SMS,Hindi,IN,"prize,claim",0.86,Government,1,High
19452,अनुस्मारक: कल सुबह 10 बजे दंत चिकित्सक की नियुक्ति।,legitimate,Legitimate,Email,Hindi,IN,,0.04,None,0,None
19453,Happy Birthday! Hope you have a great day.,legitimate,Legitimate,SMS,English,IN,,0.04,None,0,None
19454,लॉटरी विजेता! आपका रु. 10 Lakh का पुरस्कार इंतजार कर रहा है: http://payment-update.com?id=8231,scam,Prize,Email,Hindi,IN,"prize,claim",0.77,Prize,1,Medium
19455,Paytm: अपना बटुआ अनब्लॉक करने के लिए ओटीपी 630644 साझा करें।,scam,OTP_Request,Email,Hindi,IN,"prize,claim",0.79,OTP_Request,0,High
19456,Happy Birthday bhai! Party kab de raha hai?,legitimate,Legitimate,Email,Hinglish,IN,,0.02,None,0,None
19457,Phone slow hai? Cleaner daal: http://account-confirm.net?token=60007,scam,Malware,Email,Hinglish,IN,"urgent,verify,account",0.77,Malware,1,Medium
19458,जन्मदिन मुबारक हो! आशा है आपका दिन मंगलमय हो।,legitimate,Legitimate,Email,Hindi,IN,,0.04,None,0,None
19459,लॉटरी विजेता! आपका रु. 1 Crore का पुरस्कार इंतजार कर रहा है: http://bank-secure-verify.com?id=4839,scam,Prize,SMS,Hindi,IN,"urgent,verify,account",0.9,Prize,1,Medium
19460,लेनदेन की पुष्टि के लिए अपना ओटीपी उत्तर में भेजें।,scam,Data_Request,Email,Hindi,IN,"prize,claim",0.83,Data_Request,0,Medium
19461,Jio: Your plan expires today. Recharge with 50% discount: http://verify-secure-account.com?token=72063,scam,Telecom,SMS,English,IN,"urgent,verify,account",0.9,Telecom,1,High
19462,WhatsApp code kisi ko mat dena. Link check kar: http://google-play-update.com?id=3256,scam,Social_Media,SMS,Hinglish,IN,"prize,claim",0.95,Social_Media,1,Critical
19463,"नमस्ते, क्या हम आज दोपहर के भोजन के लिए मिल रहे हैं?",legitimate,Legitimate,Email,Hindi,IN,,0.05,None,0,None
19464,Tera parcel deliver ho gaya. Check kar le.,legitimate,Legitimate,Email,Hinglish,IN,,0.02,None,0,None
19465,आपका खाता सुरक्षित नहीं है। सत्यापित करें: http://bit.ly/urgent-verify?token=54136,scam,Phishing,Email,Hindi,IN,"urgent,verify,account",0.87,Phishing,1,High
19466,जन्मदिन मुबारक हो! आशा है आपका दिन मंगलमय हो।,legitimate,Legitimate,SMS,Hindi,IN,,0.06,None,0,None
19467,Bill due: Rs. 500. Pay immediately to avoid disconnection: http://paytm-unlock.com?id=1535,scam,Payment,Email,English,IN,"prize,claim",0.92,Payment,1,Medium
19468,Thank you for your feedback!,legitimate,Legitimate,SMS,English,IN,,0.02,None,0,None
19469,Tera parcel deliver ho gaya. Check kar le.,legitimate,Legitimate,Email,Hinglish,IN,,0.04,None,0,None
19470,रु. 1000 का भुगतान विफल। कार्ड विवरण अपडेट करें: http://bit.ly/urgent-verify?id=1299,scam,Payment,Email,Hindi,IN,"urgent,verify,account",0.94,Payment,1,Critical
19471,"Transaction of Rs. 1000 detected. If not you, click http://account-recovery.com?id=7697",scam,Banking,Email,English,IN,"urgent,verify,account",0.86,Banking,1,High
19472,SBI: वन टाइम पासवर्ड अनुरोध। सत्यापित करें: http://account-confirm.net?id=2041,scam,Banking,Email,Hindi,IN,"urgent,verify,account",0.87,Banking,1,Medium
19473,इस महीने का आपका विवरण तैयार है।,legitimate,Legitimate,Email,Hindi,IN,,0.04,None,0,None
19474,Gift card mila hai 5000 ka. Jaldi le: http://instagram-verify-secure.com?id=4811,scam,Prize,Email,Hinglish,IN,"urgent,verify,account",0.87,Prize,1,High
19475,Tera Google account ud jayega 24 ghante mein.,scam,Urgent_Threat,Email,Hinglish,IN,"urgent,verify,account",0.81,Urgent_Threat,0,Critical
19476,URGENT: Account deletion pending. Cancel request: http://instagram-verify-secure.com?token=34619,scam,Phishing,Email,English,IN,"urgent,verify,account",0.9,Phishing,1,Critical
19477,Thank you for your feedback!,legitimate,Legitimate,SMS,English,IN,,0.04,None,0,None
19478,Airtel: 2GB data credited. Claim now: http://bit.ly/urgent-verify?token=44976,scam,Telecom,SMS,English,IN,"urgent,verify,account",0.86,Telecom,1,Critical
19479,"Bhai, tera account band hone wala hai. Bachane ke liye click kar: http://secure-banking.co.in?token=62307",scam,Phishing,SMS,Hinglish,IN,"urgent,verify,account",0.95,Phishing,1,High
19480,Bill ban gaya hai is mahine ka.,legitimate,Legitimate,SMS,Hinglish,IN,,0.03,None,0,None
19481,Your statement for January is generated.,legitimate,Legitimate,SMS,English,IN,,0.04,None,0,None
19482,बैठक का एजेंडा अपडेट किया गया।,legitimate,Legitimate,SMS,Hindi,IN,,0.06,None,0,None
19483,OTP for login is 108687. Do not share.,legitimate,Legitimate,SMS,English,IN,,0.05,None,0,None
19484,DOB confirm karo process ke liye.,scam,Data_Request,SMS,Hinglish,IN,"prize,claim",0.77,Data_Request,0,Critical
19485,Meeting agenda updated. Check email.,legitimate,Legitimate,Email,English,IN,,0.04,None,0,None
19486,हॉटस्टार: आपकी सदस्यता निलंबित कर दी गई है। पुनः सक्रिय करें: http://bit.ly/urgent-verify?id=2781,scam,Subscription,SMS,Hindi,IN,"urgent,verify,account",0.8,Subscription,1,High
19487,अंतिम चेतावनी: अपने बिलों का भुगतान करें अन्यथा कानूनी कार्रवाई का सामना करें।,scam,Urgent_Threat,SMS,Hindi,IN,"prize,claim",0.8,Urgent_Threat,0,High
19488,बिना सिबिल चेक के लोन। अभी प्राप्त करें: http://account-confirm.net?id=7033,scam,Loan,Email,Hindi,IN,"urgent,verify,account",0.78,Loan,1,High
19489,Meeting ka time change ho gaya hai.,legitimate,Legitimate,Email,Hinglish,IN,,0.03,None,0,None
19490,Feedback ke liye dhanyavad.,legitimate,Legitimate,Email,Hinglish,IN,,0.04,None,0,None
19491,लॉगिन के लिए ओटीपी 238449 है। साझा न करें।,legitimate,Legitimate,Email,Hindi,IN,,0.04,None,0,None
19492,Your statement for January is generated.,legitimate,Legitimate,Email,English,IN,,0.02,None,0,None
19493,पुलिस सत्यापन लंबित। तुरंत थाने में रिपोर्ट करें।,scam,Urgent_Threat,SMS,Hindi,IN,"prize,claim",0.93,Urgent_Threat,0,High
19494,अनुस्मारक: कल सुबह 10 बजे दंत चिकित्सक की नियुक्ति।,legitimate,Legitimate,SMS,Hindi,IN,,0.04,None,0,None
19495,Hotstar: Membership suspend ho gayi. Wapas chalu kar: http://secure-banking.co.in?token=39857,scam,Subscription,Email,Hinglish,IN,"prize,claim",0.79,Subscription,1,Medium
19496,Tera bank account XXXX5994 block ho gaya. KYC update kar: http://verify-secure-account.com?token=31563,scam,Banking,Email,Hinglish,IN,"urgent,verify,account",0.93,Banking,1,Critical
19497,HDFC Bank: KYC pending. Your account will be frozen. Update: http://secure-banking.co.in?token=18129,scam,Banking,Email,English,IN,"urgent,verify,account",0.88,Banking,1,Medium
19498,Login OTP 515634 hai. Kisi ko mat batana.,legitimate,Legitimate,Email,Hinglish,IN,,0.02,None,0,None
19499,"नमस्ते, क्या हम आज दोपहर के भोजन के लिए मिल रहे हैं?",legitimate,Legitimate,SMS,Hindi,IN,,0.02,None,0,None
19500,"Hey, are we still meeting for lunch today?",legitimate,Legitimate,Email,English,IN,,0.06,None,0,None
19501,Bill ban gaya hai is mahine ka.,legitimate,Legitimate,Email,Hinglish,IN,,0.03,None,0,None
19502,लॉटरी विजेता! आपका रु. 10 Lakh का पुरस्कार इंतजार कर रहा है: http://payment-update.com?id=6705,scam,Prize,SMS,Hindi,IN,"prize,claim",0.87,Prize,1,Medium
